,Proteomics,MIF,Druggability,Structure,MSF,TM,Target,Essential,prediction,Product Description,Gene Name or Symbol
PF3D7_1126200,0.7436374034887046,0.1351333333333333,0.1215,0.8782051282051282,-2.2145,0.0,0,1.0,0.6905471381980257,"40S ribosomal protein S18, putative",RPS18
PF3D7_1126400,0.7436374034887046,0.2310666666666666,0.3915,0.7569060773480663,-2.60165,0.0,0,1.0,0.8041613180866971,"mediator of RNA polymerase II transcription subunit 21, putative",MED21
PF3D7_1126500,0.7436374034887046,0.1095666666666666,0.3575,0.1951754385964912,-2.3005,0.0,0,1.0,0.22213059596330337,"WD repeat-containing protein, putative",
PF3D7_1126600,0.2293394338004003,0.9423,0.5479999999999999,0.5175953079178885,0.22605,0.0,0,0.0,0.04874537039971584,"steryl ester hydrolase, putative",
PF3D7_1126700,0.6642836717186159,0.9583333333333334,0.5235,0.5,-0.61175,0.0,0,0.0,0.18210545265140354,"conserved Plasmodium protein, unknown function",ATG23
PF3D7_1126900,0.68974395651552,0.1495666666666666,0.4034999999999999,0.872093023255814,-0.6716,0.0,0,1.0,0.4921255389939721,"small nuclear ribonucleoprotein F, putative",SNRPF
PF3D7_1127000,0.8204175007148985,0.7156666666666668,0.251,0.8815331010452961,0.7391,1.0,0,0.0,0.12128158208269965,"protein phosphatase, putative",
PF3D7_1127100,0.7273377180440378,0.3687,0.2784999999999999,0.7745664739884393,-0.8464,0.0,0,0.0,0.12811173664848513,deoxyuridine 5'-triphosphate nucleotidohydrolase,dUTPase
PF3D7_1127200,0.2293394338004003,0.7041,0.0385,0.2058823529411764,-0.77325,0.0,0,0.0,0.008119787421249674,"conserved Plasmodium protein, unknown function",
PF3D7_1127300,0.7273377180440378,0.9702666666666668,0.312,0.8156996587030717,1.1405,1.0,0,0.0,0.11183110405467829,"tRNA (guanine-N(7)-)-methyltransferase, putative",
PF3D7_1127400,0.2293394338004003,0.1310333333333333,0.4615,0.0440251572327044,-2.5831,0.0,0,1.0,0.08871422299533882,"conserved Plasmodium protein, unknown function",
PF3D7_1127600,0.7505364039479331,0.1448,0.503,0.9629629629629628,-2.3865,0.0,0,1.0,0.8852334390155401,"CRAL/TRIO domain-containing protein, putative",
PF3D7_1127700,0.2293394338004003,0.9850666666666666,0.3465,0.145413870246085,0.1073999999999999,1.0,0,0.0,0.010289061588471305,"conserved Plasmodium protein, unknown function",
PF3D7_1127900,0.2293394338004003,0.5573666666666667,0.4735,0.0,-0.5042000000000001,0.0,0,1.0,0.036022010066215165,"conserved Plasmodium protein, unknown function",
PF3D7_1128100,0.6331140977981127,0.6454333333333334,0.149,0.6330645161290323,-1.5949,0.0,0,0.0,0.1602324252683762,"prefoldin subunit 5, putative",PCS5
PF3D7_1128200,0.7273377180440378,0.2901666666666666,0.371,0.8382352941176471,-0.02295,0.0,0,1.0,0.40459070104370864,"multiprotein-bridging factor 1, putative",MBF1
PF3D7_1128300,0.2293394338004003,0.9996666666666668,0.069,0.578343949044586,0.25895,0.0,0,0.0,0.026912567856879722,ATP-dependent 6-phosphofructokinase,PFK11
PF3D7_1128400,0.6331140977981127,0.6398666666666667,0.4465,0.9447513812154696,-0.1943999999999999,0.0,1,1.0,0.7051929080938855,bifunctional farnesyl/geranylgeranyl diphosphate synthase,FPPS/GGPPS
PF3D7_1128600,0.2293394338004003,0.9950333333333332,0.51,0.295169946332737,1.7846,0.0,0,0.0,0.00630158376300646,"CCR4-NOT transcription complex subunit 2, putative",NOT2
PF3D7_1128700,0.2293394338004003,0.1287,0.477,0.59026369168357,-2.4626,2.0,0,1.0,0.4016477664004425,"GPI-anchor transamidase, putative",GPI8
PF3D7_1128900,0.7273377180440378,0.4776666666666666,0.7244999999999999,0.4919614147909968,-0.1915,0.0,0,1.0,0.39342161970181844,"conserved protein, unknown function",
PF3D7_1129000,0.7273377180440378,0.5512333333333334,0.593,0.8722741433021807,0.1531,0.0,0,1.0,0.643745515133667,spermidine synthase,SPDS
PF3D7_1129100,0.8169859879897055,0.8823333333333334,0.6915,0.3429203539823008,0.1494499999999998,0.0,0,0.0,0.0945501088456026,parasitophorous vacuolar protein 1,PV1
PF3D7_1129200,0.68974395651552,0.1321,0.3215,0.8447837150127226,-2.1813,0.0,0,1.0,0.7173286061441843,"26S proteasome regulatory subunit RPN7, putative",RPN7
PF3D7_1129300,0.5579067772376323,0.9983333333333334,0.6545000000000001,0.1197183098591549,1.5165,0.0,0,0.0,0.010379870181873585,"conserved Plasmodium protein, unknown function",
PF3D7_1129400,0.68974395651552,0.1100333333333333,0.849,0.5883280757097792,-2.3927,0.0,0,1.0,0.7580722550843264,"RNA cytosine C(5)-methyltransferase, putative",NSUN3
PF3D7_1129500,0.2293394338004003,0.993,0.092,0.6497545008183306,1.5948,0.0,0,0.0,0.0120175310379764,"A/G-specific adenine glycosylase, putative",
PF3D7_1129600,0.2293394338004003,0.9936666666666666,0.4499999999999999,0.2914798206278027,0.7380500000000001,0.0,0,0.0,0.013129824986520499,"phosphatidylinositol-4-phosphate 5-kinase, putative",
PF3D7_1129800,0.7436374034887046,0.1162666666666666,0.346,0.5035460992907801,-2.3036000000000003,2.0,0,1.0,0.46621417759131945,Brr1 domain-containing protein,
PF3D7_1129900,0.8737489276522734,0.995,0.586,0.7438423645320197,0.66695,12.0,0,0.0,0.2344129337894893,"major facilitator superfamily-related transporter, putative",MFR5
PF3D7_1130000,0.2293394338004003,0.1064,0.5965,0.6787234042553192,-2.4476,0.0,0,1.0,0.5310303939320165,"phosphoacetylglucosamine mutase, putative",PAGM
PF3D7_1130100,0.7273377180440378,0.3986333333333332,0.202,0.9195402298850576,-0.9044,0.0,0,1.0,0.6354495516542004,60S ribosomal protein L38,RPL38
PF3D7_1130200,0.68974395651552,0.1468666666666666,0.1445,0.6790123456790124,-2.131,0.0,0,1.0,0.48974843683489866,60S ribosomal protein P0,PfP0
PF3D7_1130400,0.7505364039479331,0.2364333333333333,0.405,0.806378132118451,-2.0672,0.0,0,1.0,0.7686429320746976,"26S protease regulatory subunit 6A, putative",RPT5
PF3D7_1130500,0.6642836717186159,0.4066666666666667,0.4265,0.5086294416243655,-0.16815,0.0,0,1.0,0.2225790032674489,"conserved oligomeric Golgi complex subunit 2, putative",COG2
PF3D7_1130600,0.8737489276522734,0.9973333333333332,0.049,0.3975225225225225,1.5779,0.0,0,0.0,0.015501280332931182,"tRNA:m(4)X modification enzyme TRM13, putative",
PF3D7_1130700,0.8204175007148985,0.0968333333333333,0.8805000000000001,0.4548954895489548,-2.66745,0.0,0,1.0,0.7621253249345128,structural maintenance of chromosomes protein 1,SMC1
PF3D7_1130800,0.2293394338004003,0.9846666666666666,0.184,0.9940828402366864,0.9705,0.0,0,0.0,0.07966155042357348,"armadillo repeat protein PF16, putative",
PF3D7_1130900,0.2293394338004003,0.0820999999999999,0.69,0.4511834319526627,-2.6018,4.0,0,1.0,0.3768800180803285,"conserved Plasmodium protein, unknown function",
PF3D7_1131300,0.2293394338004003,0.7040666666666667,0.8685,0.231858407079646,0.4172,0.0,0,1.0,0.10850980151949258,"conserved Plasmodium protein, unknown function",
PF3D7_1131500,0.2293394338004003,0.7158333333333333,0.4315,0.0234375,2.41475,0.0,0,1.0,0.004582239780092518,"conserved Plasmodium protein, unknown function",
PF3D7_1131800,0.7273377180440378,0.9923333333333332,0.9795,0.3172588832487309,1.70465,0.0,0,0.0,0.04618680060272414,"oxysterol-binding protein, putative",
PF3D7_1131900,0.2293394338004003,0.7146666666666667,0.4485,0.3260309278350515,-0.02875,3.0,0,1.0,0.09838029368938975,"conserved Plasmodium protein, unknown function",
PF3D7_1132200,0.7273377180440378,0.2658999999999999,0.3964999999999999,0.9650735294117648,-0.5207000000000002,0.0,0,1.0,0.6220349862307148,T-complex protein 1 subunit alpha,TCP1
PF3D7_1132300,0.7505364039479331,0.1987666666666666,0.1505,0.6666666666666666,-2.51505,0.0,0,1.0,0.6169436619543984,"nucleic acid binding protein, putative",
PF3D7_1132500,0.2293394338004003,0.9996666666666668,0.87,0.2147324530924253,2.0404,15.0,0,0.0,0.006586758609604184,"amino acid transporter, putative",
PF3D7_1132600,0.6642836717186159,0.8177333333333333,0.101,0.5077720207253886,-0.10605,0.0,0,0.0,0.04618657085953935,"pre-mRNA-splicing factor 38A, putative",PRP38A
PF3D7_1132800,0.2293394338004003,0.5653333333333334,0.7204999999999999,0.9612403100775194,0.0324999999999999,6.0,0,1.0,0.567034529637384,aquaglyceroporin,AQP
PF3D7_1132900,0.8204175007148985,0.9484,0.371,0.795,0.76135,0.0,0,0.0,0.17197196036377574,glycine cleavage system H protein,GCVH
PF3D7_1133200,0.7273377180440378,0.9966666666666666,0.908,0.082046332046332,1.3946500000000002,0.0,0,0.0,0.022482587895389677,"conserved Plasmodium protein, unknown function",
PF3D7_1133300,0.2293394338004003,0.4617666666666666,0.5385,0.8661202185792349,-0.5586000000000001,2.0,0,1.0,0.4682791667257208,cell division control protein CDC50B,CDC50B
PF3D7_1133400,0.5120869689600915,0.3174666666666667,0.342,0.6511254019292605,-2.25005,1.0,0,0.0,0.16546676294788076,apical membrane antigen 1,AMA1
PF3D7_1133500,0.2293394338004003,0.1188666666666666,0.5115,0.1045918367346938,-2.6332,0.0,0,1.0,0.12014575729494172,"conserved protein, unknown function",
PF3D7_1133600,0.2293394338004003,0.0970333333333333,0.6525000000000001,0.2796610169491525,-2.65245,0.0,0,1.0,0.2504804482390917,"conserved Plasmodium protein, unknown function",
PF3D7_1133700,0.7273377180440378,0.9582,0.15,0.4272818455366098,0.5384,0.0,0,0.0,0.034117740262711534,"FHA domain-containing protein, putative",
PF3D7_1133800,0.6331140977981127,0.5529333333333334,0.0569999999999999,0.5950991831971996,0.35185,1.0,0,1.0,0.13658309002103605,RNA (uracil-5-)methyltransferase,U5MTase
PF3D7_1133900,0.8204175007148985,0.8079999999999999,0.771,0.1275385865150284,-0.39625,0.0,0,0.0,0.0691091862544585,"conserved Plasmodium protein, unknown function",
PF3D7_1134000,0.5932227623677437,0.1324666666666666,0.6525,0.889894419306184,-2.3374,0.0,0,1.0,0.8443049904674005,heat shock protein 70,HSP70-3
PF3D7_1134100,0.7436374034887046,0.8808666666666668,0.311,0.8699763593380615,-0.15015,0.0,0,0.0,0.28006167248196057,"protein disulfide-isomerase, putative",PDI-11
PF3D7_1134200,0.6642836717186159,0.4213666666666666,0.87,0.2304709141274238,-0.7389500000000001,0.0,0,1.0,0.28802764740795556,"conserved Plasmodium protein, unknown function",
PF3D7_1134400,0.2293394338004003,0.1063666666666666,0.4635,0.5517241379310345,-2.6434,0.0,0,1.0,0.39078303509293827,"WPP motif-containing protein, putative",
PF3D7_1134500,0.2293394338004003,0.1358,0.6835,0.1439220183486238,-2.6820500000000003,2.0,0,1.0,0.18973411226829584,"alpha/beta hydrolase, putative",
PF3D7_1134700,0.7436374034887046,0.1263666666666666,0.5425,0.7323665128543178,-0.3487,0.0,0,1.0,0.3792057414977654,"DNA-directed RNA polymerase I subunit RPA2, putative",RPA2
PF3D7_1134800,0.7505364039479331,0.1321999999999999,0.372,0.811088295687885,-2.5762,0.0,0,1.0,0.7947819395518458,coatomer subunit delta,
PF3D7_1134900,0.2293394338004003,0.6953333333333335,0.531,0.0219941348973607,-0.127,0.0,0,1.0,0.04269413069970154,"conserved Plasmodium protein, unknown function",
PF3D7_1135100,0.68974395651552,0.5922999999999999,0.239,0.5065312046444121,-0.7787999999999999,0.0,0,1.0,0.339694517698751,"protein phosphatase PPM8, putative",PPM8
PF3D7_1135300,0.2293394338004003,0.1443333333333333,0.862,0.8581907090464548,-2.2377,8.0,0,1.0,0.7563081943298754,plasma membrane resident transporter 1,PMRT1
PF3D7_1135400,0.6308110427692748,0.8099333333333334,0.4535,0.7183673469387755,-0.53215,0.0,0,0.0,0.21735660248682256,"HotDog domain-containing protein, putative",
PF3D7_1135500,0.2293394338004003,0.1029666666666666,0.1105,0.7158774373259053,-2.8249500000000003,0.0,0,1.0,0.40565211570113724,"RNA-binding protein, putative",
PF3D7_1135600,0.2293394338004003,1.0,0.93,0.1958195819581958,1.3132,2.0,0,0.0,0.014448975197616447,"condensin-2 complex subunit D3, putative",CAPD3
PF3D7_1135700,0.2293394338004003,0.1392666666666666,0.018,0.3513513513513513,-2.21935,0.0,0,1.0,0.08752711367275647,"conserved Plasmodium protein, unknown function",
PF3D7_1135800,0.2293394338004003,0.1507666666666666,0.5565,0.4842767295597484,-2.435,0.0,0,1.0,0.3565205702482179,"conserved Plasmodium protein, unknown function",
PF3D7_1135900,0.5579067772376323,0.1144333333333333,0.486,1.0,-2.56715,5.0,0,1.0,0.8587110665259609,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",
PF3D7_1136100,0.2293394338004003,0.993,0.2055,0.5963455149501661,0.90425,0.0,0,0.0,0.021718256584587443,"conserved Plasmodium protein, unknown function",
PF3D7_1136300,0.6331140977981127,0.9813333333333332,0.314,0.7714025500910747,1.8758,0.0,0,0.0,0.04757911078046349,tudor staphylococcal nuclease,TSN
PF3D7_1136400,0.6642836717186159,0.4253333333333333,0.688,0.4266365688487584,0.8392,0.0,0,1.0,0.1364946334740616,"signal recognition particle subunit SRP72, putative",SRP72
PF3D7_1136500,0.7436374034887046,0.1958666666666666,0.1575,0.8981481481481481,-2.19035,0.0,0,1.0,0.7423521833823492,casein kinase 1,CK1
PF3D7_1136500,0.7436374034887046,0.1958666666666666,0.1575,0.8981481481481481,-2.19035,0.0,0,1.0,0.7423521833823492,casein kinase 1,CK1
PF3D7_1136700,0.6308110427692748,0.2054333333333333,0.7070000000000001,0.3515439429928741,-1.27405,0.0,0,1.0,0.2975196077562161,armadillo-interacting protein AIP,AIP
PF3D7_1136700,0.6308110427692748,0.2054333333333333,0.7070000000000001,0.3515439429928741,-1.27405,0.0,0,1.0,0.2975196077562161,armadillo-interacting protein AIP,AIP
PF3D7_1136800,0.7436374034887046,0.136,0.238,0.6612466124661247,-2.40885,1.0,0,1.0,0.5937631748179106,"DnaJ protein, putative",
PF3D7_1136900,0.6331140977981127,0.1059,0.565,0.3748137108792846,-2.39155,1.0,0,1.0,0.41640307588198394,subtilisin-like protease 2,SUB2
PF3D7_1137200,0.2293394338004003,0.8794,0.444,0.2843373493975903,1.3453000000000002,0.0,0,0.0,0.0059845898669501395,apical exonemal protein,AEP
PF3D7_1137300,0.8169859879897055,0.8886666666666666,0.6685000000000001,0.4934687953555878,0.2300500000000001,6.0,0,0.0,0.13439035098002924,"CLPTM1 domain-containing protein, putative",
PF3D7_1137400,0.8169859879897055,0.6678000000000001,0.203,0.8870588235294118,-1.34815,0.0,0,0.0,0.3994130232839997,"regulator of chromosome condensation, putative",
PF3D7_1137700,0.2293394338004003,0.9926666666666666,0.4855,0.272108843537415,1.14805,0.0,0,0.0,0.009312721130561807,"calcium-binding protein, putative",
PF3D7_1137800,0.2293394338004003,0.953,0.093,0.0,1.31265,0.0,0,0.0,0.0012675714367812992,"sporozoite surface protein essential for liver stage development, putative",SPELD
PF3D7_1137900,0.2293394338004003,0.9486666666666668,0.7715000000000001,0.2007874015748031,0.7862,0.0,0,0.0,0.015310866992649219,"conserved Plasmodium protein, unknown function",
PF3D7_1138200,0.2293394338004003,0.7190333333333333,0.592,0.8440860215053764,0.1579499999999998,4.0,0,1.0,0.45793925440658606,"conserved protein, unknown function",
PF3D7_1138300,0.2293394338004003,0.9750333333333332,0.3135,0.8333333333333334,1.0007,4.0,0,0.0,0.05324491065266879,"conserved protein, unknown function",
PF3D7_1138500,0.7436374034887046,0.5799666666666666,0.12,0.3945652173913043,-0.09965,0.0,0,1.0,0.14148250818424055,"protein phosphatase PPM2, protein phosphatase 2C",PPM2
PF3D7_1138800,0.7436374034887046,0.413,0.4975,0.1463541666666666,-0.2401999999999999,0.0,0,1.0,0.09729033539041147,"WD repeat-containing protein, putative",
PF3D7_1139200,0.7436374034887046,0.1078333333333333,0.2744999999999999,0.8511749347258486,-2.80305,0.0,0,1.0,0.8077364102723102,"VPS9 domain-containing protein, putative",
PF3D7_1139500,0.2293394338004003,0.9946666666666668,0.437,0.5550387596899224,1.8204,0.0,0,0.0,0.013790511383544495,"AAA family ATPase, putative",
PF3D7_1139700,0.2293394338004003,0.3893999999999999,0.485,0.8811881188118812,-0.4877,0.0,0,1.0,0.4084329733003219,"adrenodoxin reductase, putative",
PF3D7_1139900,0.9136402630826422,0.5604,0.2845,0.9545454545454546,-0.0741499999999999,0.0,0,1.0,0.7037449190489306,"ER membrane protein complex subunit 8, putative",EMC8
PF3D7_1140100,0.6642836717186159,0.3462,0.2294999999999999,0.8515625,-1.8514,0.0,0,0.0,0.25751006096209067,"V-type proton ATPase subunit F, putative",
PF3D7_1140400,0.6331140977981127,0.7070666666666666,0.233,0.0,0.04085,0.0,0,1.0,0.04293175927696676,"conserved Plasmodium protein, unknown function",
PF3D7_1140500,0.2293394338004003,0.998,0.587,0.4039125431530495,0.1774,0.0,0,0.0,0.040867578215219344,"myosin K, putative",MyoK
PF3D7_1140800,0.8169859879897055,0.4795999999999999,0.337,0.1955168119551681,-0.76245,0.0,0,1.0,0.16297267796903378,"CID domain-containing protein, putative",
PF3D7_1140900,0.7436374034887046,0.0783333333333333,0.401,0.5145413870246085,-2.4722,4.0,0,1.0,0.5127889207030267,"NdP1 protein, putative",
PF3D7_1141200,0.2293394338004003,0.7373666666666666,0.423,0.981981981981982,0.63785,1.0,0,0.0,0.09194509109977497,"ATP synthase-associated protein, putative",
PF3D7_1141300,0.6331140977981127,0.0839,0.831,0.4505928853754941,-2.66585,0.0,0,1.0,0.6586638802120642,"apical polar ring protein APR1, putative",APR1
PF3D7_1141400,0.2293394338004003,0.4459,0.6065,0.4475920679886686,-1.4028999999999998,2.0,0,1.0,0.2941298357752019,"phosphatidylinositol N-acetylglucosaminyltransferase subunit H, putative",PIGH
PF3D7_1141600,0.2293394338004003,0.4098666666666666,0.5185,0.8918918918918919,-1.56865,1.0,0,1.0,0.6620706867398198,dolichol-phosphate mannosyltransferase,DPM1
PF3D7_1141700,0.7273377180440378,0.6760999999999999,0.305,0.805111821086262,-0.1252999999999999,0.0,0,1.0,0.5696915469064524,"OTU domain-containing protein, putative",
PF3D7_1141800,0.68974395651552,0.4329,0.2375,0.4238578680203045,-2.24425,0.0,0,0.0,0.11251236253757711,"EELM2 domain-containing protein, putative",
PF3D7_1141900,0.2293394338004003,0.9690333333333332,0.4609999999999999,0.1726190476190476,1.4643499999999998,0.0,0,0.0,0.00449695936445516,"inner membrane complex protein 1b, putative",IMC1b
PF3D7_1142200,0.2293394338004003,0.9853,0.403,0.5661764705882353,0.95015,0.0,0,0.0,0.02691882467286995,"vacuolar protein sorting-associated protein IST1-like, putative",
PF3D7_1142400,0.7505364039479331,0.4458333333333333,0.32,0.5864978902953587,-0.8538499999999999,0.0,0,0.0,0.08977025943198219,coproporphyrinogen-III oxidase,CPO
PF3D7_1142500,0.68974395651552,0.2664333333333333,0.423,0.9133858267716536,-0.9773,0.0,0,1.0,0.6610675400697283,60S ribosomal protein L28,RPL28
PF3D7_1142700,0.7505364039479331,0.4694333333333333,0.4584999999999999,0.734959349593496,-0.3705499999999999,0.0,0,1.0,0.5311744588688806,"methyltransferase, putative",
PF3D7_1142800,0.7273377180440378,0.1888666666666666,0.18,0.7037037037037037,-0.5339499999999999,0.0,0,1.0,0.2589502560603267,"ATP synthase-associated protein, putative",ATPTG6
PF3D7_1142900,0.2293394338004003,0.6473333333333334,0.69,0.1143984220907297,0.7264999999999999,0.0,0,1.0,0.03650980241686192,"conserved Plasmodium protein, unknown function",
PF3D7_1143000,0.68974395651552,0.6772333333333332,0.5685,0.7277486910994765,0.1142,0.0,0,1.0,0.5593981806553451,"alpha/beta hydrolase, putative",
PF3D7_1143200,0.6331140977981127,0.9599333333333332,0.3465,0.9345794392523364,1.5067,2.0,0,1.0,0.4715597532293206,"DnaJ protein, putative",
PF3D7_1143300,0.7436374034887046,0.1124333333333333,0.3885,0.933933933933934,-2.5948,0.0,0,1.0,0.8583551089794661,"DNA-directed RNA polymerases I and III subunit RPAC1, putative",RPC40
PF3D7_1143400,0.7436374034887046,0.6635,0.3535,0.6580645161290323,-1.76665,0.0,0,0.0,0.31754079300462806,"translation initiation factor eIF-1A, putative",
PF3D7_1143500,0.2293394338004003,0.9966666666666668,0.2774999999999999,0.3724373576309795,1.2037,0.0,0,0.0,0.008662001852575636,"regulator of chromosome condensation, putative",
PF3D7_1143700,0.2293394338004003,0.995,0.7689999999999999,0.7149532710280374,0.15605,1.0,0,0.0,0.16194691161121938,"conserved Plasmodium protein, unknown function",
PF3D7_1143800,0.2293394338004003,0.6756666666666667,0.69,0.403781979977753,-0.4659500000000001,1.0,0,1.0,0.2402935834564368,"oocyst capsule protein Cap93, putative",CAP93
